referencia,ano,mes,Anomes,valor,consolidado
1968-10,1968,10,,0.000000000047127,false
1968-11,1968,11,,0.000000000047127,false
1968-12,1968,12,,0.000000000047127,false
1969-01,1969,01,,0.000000000047127,false
1969-02,1969,02,,0.000000000047127,false
1969-03,1969,03,,0.000000000047127,false
1969-04,1969,04,,0.000000000047127,false
1969-05,1969,05,,0.000000000056727,false
1969-06,1969,06,,0.000000000056727,false
1969-07,1969,07,,0.000000000056727,false
1969-08,1969,08,,0.000000000056727,false
1969-09,1969,09,,0.000000000056727,false
1969-10,1969,10,,0.000000000056727,false
1969-11,1969,11,,0.000000000056727,false
1969-12,1969,12,,0.000000000056727,false
1970-01,1970,01,,0.000000000056727,false
1970-02,1970,02,,0.000000000056727,false
1970-03,1970,03,,0.000000000056727,false
1970-04,1970,04,,0.000000000056727,false
1970-05,1970,05,,0.000000000068073,false
1970-06,1970,06,,0.000000000068073,false
1970-07,1970,07,,0.000000000068073,false
1970-08,1970,08,,0.000000000068073,false
1970-09,1970,09,,0.000000000068073,false
1970-10,1970,10,,0.000000000068073,false
1970-11,1970,11,,0.000000000068073,false
1970-12,1970,12,,0.000000000068073,false
1971-01,1971,01,,0.000000000068073,false
1971-02,1971,02,,0.000000000068073,false
1971-03,1971,03,,0.000000000068073,false
1971-04,1971,04,,0.000000000068073,false
1971-05,1971,05,,0.000000000082036,false
1971-06,1971,06,,0.000000000082036,false
1971-07,1971,07,,0.000000000082036,false
1971-08,1971,08,,0.000000000082036,false
1971-09,1971,09,,0.000000000082036,false
1971-10,1971,10,,0.000000000082036,false
1971-11,1971,11,,0.000000000082036,false
1971-12,1971,12,,0.000000000082036,false
1972-01,1972,01,,0.000000000082036,false
1972-02,1972,02,,0.000000000082036,false
1972-03,1972,03,,0.000000000082036,false
1972-04,1972,04,,0.000000000082036,false
1972-05,1972,05,,0.000000000097745,false
1972-06,1972,06,,0.000000000097745,false
1972-07,1972,07,,0.000000000097745,false
1972-08,1972,08,,0.000000000097745,false
1972-09,1972,09,,0.000000000097745,false
1972-10,1972,10,,0.000000000097745,false
1972-11,1972,11,,0.000000000097745,false
1972-12,1972,12,,0.000000000097745,false
1973-01,1973,01,,0.000000000097745,false
1973-02,1973,02,,0.000000000097745,false
1973-03,1973,03,,0.000000000097745,false
1973-04,1973,04,,0.000000000097745,false
1973-05,1973,05,,0.00000000011345,false
1973-06,1973,06,,0.00000000011345,false
1973-07,1973,07,,0.00000000011345,false
1973-08,1973,08,,0.00000000011345,false
1973-09,1973,09,,0.00000000011345,false
1973-10,1973,10,,0.00000000011345,false
1973-11,1973,11,,0.00000000011345,false
1973-12,1973,12,,0.00000000011345,false
1974-01,1974,01,,0.00000000011345,false
1974-02,1974,02,,0.00000000011345,false
1974-03,1974,03,,0.00000000011345,false
1974-04,1974,04,,0.00000000011345,false
1974-05,1974,05,,0.00000000013702,false
1974-06,1974,06,,0.00000000013702,false
1974-07,1974,07,,0.00000000013702,false
1974-08,1974,08,,0.00000000013702,false
1974-09,1974,09,,0.00000000013702,false
1974-10,1974,10,,0.00000000013702,false
1974-11,1974,11,,0.00000000013702,false
1974-12,1974,12,,0.00000000015098,false
1975-01,1975,01,,0.00000000015098,false
1975-02,1975,02,,0.00000000015098,false
1975-03,1975,03,,0.00000000015098,false
1975-04,1975,04,,0.00000000015098,false
1975-05,1975,05,,0.00000000019375,false
1975-06,1975,06,,0.00000000019375,false
1975-07,1975,07,,0.00000000019375,false
1975-08,1975,08,,0.00000000019375,false
1975-09,1975,09,,0.00000000019375,false
1975-10,1975,10,,0.00000000019375,false
1975-11,1975,11,,0.00000000019375,false
1975-12,1975,12,,0.00000000019375,false
1976-01,1976,01,,0.00000000019375,false
1976-02,1976,02,,0.00000000019375,false
1976-03,1976,03,,0.00000000019375,false
1976-04,1976,04,,0.00000000019375,false
1976-05,1976,05,,0.00000000027927,false
1976-06,1976,06,,0.00000000027927,false
1976-07,1976,07,,0.00000000027927,false
1976-08,1976,08,,0.00000000027927,false
1976-09,1976,09,,0.00000000027927,false
1976-10,1976,10,,0.00000000027927,false
1976-11,1976,11,,0.00000000027927,false
1976-12,1976,12,,0.00000000027927,false
1977-01,1977,01,,0.00000000027927,false
1977-02,1977,02,,0.00000000027927,false
1977-03,1977,03,,0.00000000027927,false
1977-04,1977,04,,0.00000000027927,false
1977-05,1977,05,,0.00000000040233,false
1977-06,1977,06,,0.00000000040233,false
1977-07,1977,07,,0.00000000040233,false
1977-08,1977,08,,0.00000000040233,false
1977-09,1977,09,,0.00000000040233,false
1977-10,1977,10,,0.00000000040233,false
1977-11,1977,11,,0.00000000040233,false
1977-12,1977,12,,0.00000000040233,false
1978-01,1978,01,,0.00000000040233,false
1978-02,1978,02,,0.00000000040233,false
1978-03,1978,03,,0.00000000040233,false
1978-04,1978,04,,0.00000000040233,false
1978-05,1978,05,,0.00000000056727,false
1978-06,1978,06,,0.00000000056727,false
1978-07,1978,07,,0.00000000056727,false
1978-08,1978,08,,0.00000000056727,false
1978-09,1978,09,,0.00000000056727,false
1978-10,1978,10,,0.00000000056727,false
1978-11,1978,11,,0.00000000056727,false
1978-12,1978,12,,0.00000000056727,false
1979-01,1979,01,,0.00000000056727,false
1979-02,1979,02,,0.00000000056727,false
1979-03,1979,03,,0.00000000056727,false
1979-04,1979,04,,0.00000000056727,false
1979-05,1979,05,,0.00000000082473,false
1979-06,1979,06,,0.00000000082473,false
1979-07,1979,07,,0.00000000082473,false
1979-08,1979,08,,0.00000000082473,false
1979-09,1979,09,,0.00000000082473,false
1979-10,1979,10,,0.00000000082473,false
1979-11,1979,11,,0.0000000010665,false
1979-12,1979,12,,0.0000000010665,false
1980-01,1980,01,,0.0000000010665,false
1980-02,1980,02,,0.0000000010665,false
1980-03,1980,03,,0.0000000010665,false
1980-04,1980,04,,0.0000000010665,false
1980-05,1980,05,,0.0000000015089,false
1980-06,1980,06,,0.0000000015089,false
1980-07,1980,07,,0.0000000015089,false
1980-08,1980,08,,0.0000000015089,false
1980-09,1980,09,,0.0000000015089,false
1980-10,1980,10,,0.0000000015089,false
